image_path,true_label,pred_label,correct,prob_Authentic,prob_Forged
dataset\Comofod Dataset\train\Authentic\007_O_CA1.png,Authentic,Authentic,1,0.7755236,0.2244764
dataset\Comofod Dataset\train\Authentic\007_O_CA2.png,Authentic,Authentic,1,0.81062144,0.18937856
dataset\Comofod Dataset\train\Authentic\007_O_CA3.png,Authentic,Authentic,1,0.76731217,0.23268783
dataset\Comofod Dataset\train\Authentic\007_O_CR2.png,Authentic,Authentic,1,0.71396744,0.2860325
dataset\Comofod Dataset\train\Authentic\007_O_CR3.png,Authentic,Authentic,1,0.54651845,0.45348155
dataset\Comofod Dataset\train\Authentic\007_O_IB2.png,Authentic,Authentic,1,0.6904632,0.30953678
dataset\Comofod Dataset\train\Authentic\007_O_JC2.jpg,Authentic,Authentic,1,0.5577441,0.44225588
dataset\Comofod Dataset\train\Authentic\007_O_JC3.jpg,Authentic,Forged,0,0.4747446,0.52525544
dataset\Comofod Dataset\train\Authentic\007_O_JC4.jpg,Authentic,Authentic,1,0.7616364,0.23836367
dataset\Comofod Dataset\train\Authentic\007_O_JC5.jpg,Authentic,Authentic,1,0.59714586,0.4028541
dataset\Comofod Dataset\train\Authentic\007_O_JC6.jpg,Authentic,Authentic,1,0.71585256,0.28414744
dataset\Comofod Dataset\train\Authentic\007_O_JC7.jpg,Authentic,Authentic,1,0.7190236,0.28097638
dataset\Comofod Dataset\train\Authentic\007_O_JC8.jpg,Authentic,Authentic,1,0.6913576,0.30864236
dataset\Comofod Dataset\train\Authentic\007_O_JC9.jpg,Authentic,Authentic,1,0.76255894,0.23744105
dataset\Comofod Dataset\train\Authentic\007_O_NA1.png,Authentic,Authentic,1,0.5741052,0.4258948
dataset\Comofod Dataset\train\Authentic\007_O_NA2.png,Authentic,Authentic,1,0.5477322,0.45226783
dataset\Comofod Dataset\train\Authentic\007_O_NA3.png,Authentic,Authentic,1,0.7270945,0.27290553
dataset\Comofod Dataset\train\Authentic\008_O.png,Authentic,Authentic,1,0.99826413,0.0017358697
dataset\Comofod Dataset\train\Authentic\008_O_BC1.png,Authentic,Authentic,1,0.9924689,0.0075311465
dataset\Comofod Dataset\train\Authentic\008_O_BC2.png,Authentic,Authentic,1,0.9969944,0.0030056804
dataset\Comofod Dataset\train\Authentic\008_O_BC3.png,Authentic,Authentic,1,0.9951739,0.0048261434
dataset\Comofod Dataset\train\Authentic\008_O_CA1.png,Authentic,Authentic,1,0.997361,0.0026390285
dataset\Comofod Dataset\train\Authentic\008_O_CA2.png,Authentic,Authentic,1,0.993529,0.006471012
dataset\Comofod Dataset\train\Authentic\008_O_CA3.png,Authentic,Authentic,1,0.9963877,0.003612282
dataset\Comofod Dataset\train\Authentic\008_O_CR1.png,Authentic,Authentic,1,0.99723524,0.0027648415
dataset\Comofod Dataset\train\Authentic\008_O_CR2.png,Authentic,Authentic,1,0.99799573,0.002004264
dataset\Comofod Dataset\train\Authentic\008_O_CR3.png,Authentic,Authentic,1,0.9921991,0.0078009353
dataset\Comofod Dataset\train\Authentic\008_O_IB1.png,Authentic,Authentic,1,0.9983891,0.001610865
dataset\Comofod Dataset\train\Authentic\008_O_JC3.jpg,Authentic,Authentic,1,0.9953832,0.0046167406
dataset\Comofod Dataset\train\Authentic\008_O_JC4.jpg,Authentic,Authentic,1,0.9963492,0.003650813
dataset\Comofod Dataset\train\Authentic\008_O_JC5.jpg,Authentic,Authentic,1,0.99599385,0.004006081
dataset\Comofod Dataset\train\Authentic\008_O_JC8.jpg,Authentic,Authentic,1,0.997086,0.0029140317
dataset\Comofod Dataset\train\Authentic\008_O_JC9.jpg,Authentic,Authentic,1,0.9944776,0.0055223866
dataset\Comofod Dataset\train\Authentic\008_O_NA2.png,Authentic,Authentic,1,0.99100715,0.008992863
dataset\Comofod Dataset\train\Authentic\008_O_NA3.png,Authentic,Authentic,1,0.9987118,0.0012882199
dataset\Comofod Dataset\train\Authentic\009_O_BC1.png,Authentic,Authentic,1,0.9924689,0.0075311465
dataset\Comofod Dataset\train\Authentic\009_O_BC2.png,Authentic,Authentic,1,0.9969944,0.0030056804
dataset\Comofod Dataset\train\Authentic\009_O_BC3.png,Authentic,Authentic,1,0.9951739,0.0048261434
dataset\Comofod Dataset\train\Authentic\009_O_CA2.png,Authentic,Authentic,1,0.993529,0.006471012
dataset\Comofod Dataset\train\Authentic\009_O_CA3.png,Authentic,Authentic,1,0.9963877,0.003612282
dataset\Comofod Dataset\train\Authentic\009_O_CR1.png,Authentic,Authentic,1,0.99723524,0.0027648415
dataset\Comofod Dataset\train\Authentic\009_O_CR2.png,Authentic,Authentic,1,0.99799573,0.002004264
dataset\Comofod Dataset\train\Authentic\009_O_IB2.png,Authentic,Authentic,1,0.9933056,0.0066943853
dataset\Comofod Dataset\train\Authentic\009_O_IB3.png,Authentic,Authentic,1,0.9879972,0.012002799
dataset\Comofod Dataset\train\Authentic\009_O_JC2.jpg,Authentic,Authentic,1,0.99476236,0.005237662
dataset\Comofod Dataset\train\Authentic\009_O_JC3.jpg,Authentic,Authentic,1,0.9953832,0.0046167406
dataset\Comofod Dataset\train\Authentic\009_O_JC4.jpg,Authentic,Authentic,1,0.9963492,0.003650813
dataset\Comofod Dataset\train\Authentic\009_O_JC5.jpg,Authentic,Authentic,1,0.99599385,0.004006081
dataset\Comofod Dataset\train\Authentic\009_O_JC6.jpg,Authentic,Authentic,1,0.99688005,0.0031199479
dataset\Comofod Dataset\train\Authentic\009_O_JC7.jpg,Authentic,Authentic,1,0.9936307,0.0063693384
dataset\Comofod Dataset\train\Authentic\009_O_JC8.jpg,Authentic,Authentic,1,0.997086,0.0029140317
dataset\Comofod Dataset\train\Authentic\009_O_JC9.jpg,Authentic,Authentic,1,0.9944776,0.0055223866
dataset\Comofod Dataset\train\Authentic\009_O_NA1.png,Authentic,Authentic,1,0.97246706,0.027532874
dataset\Comofod Dataset\train\Authentic\009_O_NA3.png,Authentic,Authentic,1,0.9950309,0.0049690492
dataset\Comofod Dataset\train\Authentic\010_O.png,Authentic,Authentic,1,0.9989004,0.0010995698
dataset\Comofod Dataset\train\Authentic\010_O_BC1.png,Authentic,Authentic,1,0.99866784,0.0013321184
dataset\Comofod Dataset\train\Authentic\010_O_BC2.png,Authentic,Authentic,1,0.99891496,0.0010850949
dataset\Comofod Dataset\train\Authentic\010_O_BC3.png,Authentic,Authentic,1,0.97872114,0.021278903
dataset\Comofod Dataset\train\Authentic\010_O_CA1.png,Authentic,Authentic,1,0.99666744,0.0033325711
dataset\Comofod Dataset\train\Authentic\010_O_CA2.png,Authentic,Authentic,1,0.99825484,0.0017451488
dataset\Comofod Dataset\train\Authentic\010_O_CA3.png,Authentic,Authentic,1,0.995905,0.0040950906
dataset\Comofod Dataset\train\Authentic\010_O_CR2.png,Authentic,Authentic,1,0.9968514,0.003148638
dataset\Comofod Dataset\train\Authentic\010_O_IB1.png,Authentic,Authentic,1,0.92115504,0.07884494
dataset\Comofod Dataset\train\Authentic\010_O_JC1.jpg,Authentic,Authentic,1,0.563603,0.43639708
dataset\Comofod Dataset\train\Authentic\010_O_JC2.jpg,Authentic,Authentic,1,0.7392863,0.26071373
dataset\Comofod Dataset\train\Authentic\010_O_JC3.jpg,Authentic,Authentic,1,0.9678449,0.032155104
dataset\Comofod Dataset\train\Authentic\010_O_JC4.jpg,Authentic,Authentic,1,0.9508528,0.049147233
dataset\Comofod Dataset\train\Authentic\010_O_JC5.jpg,Authentic,Authentic,1,0.9718298,0.028170213
dataset\Comofod Dataset\train\Authentic\010_O_JC6.jpg,Authentic,Authentic,1,0.9865264,0.013473581
dataset\Comofod Dataset\train\Authentic\010_O_JC7.jpg,Authentic,Authentic,1,0.998464,0.0015360073
dataset\Comofod Dataset\train\Authentic\010_O_JC8.jpg,Authentic,Authentic,1,0.9942709,0.005729122
dataset\Comofod Dataset\train\Authentic\010_O_JC9.jpg,Authentic,Authentic,1,0.9889459,0.0110541005
dataset\Comofod Dataset\train\Authentic\011_O_BC2.png,Authentic,Authentic,1,0.9883052,0.011694762
dataset\Comofod Dataset\train\Authentic\011_O_BC3.png,Authentic,Authentic,1,0.97998,0.020020045
dataset\Comofod Dataset\train\Authentic\011_O_CA1.png,Authentic,Authentic,1,0.98916537,0.010834605
dataset\Comofod Dataset\train\Authentic\011_O_CA2.png,Authentic,Authentic,1,0.9881566,0.011843357
dataset\Comofod Dataset\train\Authentic\011_O_CA3.png,Authentic,Authentic,1,0.99253744,0.0074625295
dataset\Comofod Dataset\train\Authentic\011_O_CR2.png,Authentic,Authentic,1,0.98211896,0.017881015
dataset\Comofod Dataset\train\Authentic\011_O_IB3.png,Authentic,Authentic,1,0.94964325,0.050356794
dataset\Comofod Dataset\train\Authentic\011_O_JC1.jpg,Authentic,Authentic,1,0.94391567,0.056084324
dataset\Comofod Dataset\train\Authentic\011_O_JC3.jpg,Authentic,Authentic,1,0.9802596,0.019740433
dataset\Comofod Dataset\train\Authentic\011_O_JC6.jpg,Authentic,Authentic,1,0.9628775,0.03712249
dataset\Comofod Dataset\train\Authentic\011_O_JC7.jpg,Authentic,Authentic,1,0.973925,0.02607502
dataset\Comofod Dataset\train\Authentic\011_O_JC8.jpg,Authentic,Authentic,1,0.9812971,0.018702937
dataset\Comofod Dataset\train\Authentic\011_O_NA1.png,Authentic,Authentic,1,0.92460555,0.0753944
dataset\Comofod Dataset\train\Authentic\011_O_NA3.png,Authentic,Authentic,1,0.96405756,0.035942454
dataset\Comofod Dataset\train\Authentic\012_O.png,Authentic,Authentic,1,0.9463295,0.05367056
dataset\Comofod Dataset\train\Authentic\012_O_CA1.png,Authentic,Authentic,1,0.95352626,0.046473727
dataset\Comofod Dataset\train\Authentic\012_O_CA2.png,Authentic,Authentic,1,0.96784467,0.032155287
dataset\Comofod Dataset\train\Authentic\012_O_CR1.png,Authentic,Authentic,1,0.9829488,0.017051248
dataset\Comofod Dataset\train\Authentic\012_O_CR2.png,Authentic,Authentic,1,0.9886507,0.011349322
dataset\Comofod Dataset\train\Authentic\012_O_CR3.png,Authentic,Authentic,1,0.96793896,0.032061085
dataset\Comofod Dataset\train\Authentic\012_O_IB1.png,Authentic,Authentic,1,0.8857122,0.11428781
dataset\Comofod Dataset\train\Authentic\012_O_IB2.png,Authentic,Authentic,1,0.7858301,0.2141699
dataset\Comofod Dataset\train\Authentic\012_O_JC2.jpg,Authentic,Authentic,1,0.96089166,0.039108414
dataset\Comofod Dataset\train\Authentic\012_O_JC3.jpg,Authentic,Authentic,1,0.9664986,0.03350139
dataset\Comofod Dataset\train\Authentic\012_O_JC5.jpg,Authentic,Authentic,1,0.9583791,0.041620865
dataset\Comofod Dataset\train\Authentic\012_O_JC7.jpg,Authentic,Authentic,1,0.9227795,0.07722048
dataset\Comofod Dataset\train\Authentic\012_O_JC8.jpg,Authentic,Authentic,1,0.88141316,0.11858685
dataset\Comofod Dataset\train\Authentic\012_O_JC9.jpg,Authentic,Authentic,1,0.91790974,0.08209026
dataset\Comofod Dataset\train\Authentic\012_O_NA1.png,Authentic,Authentic,1,0.74004793,0.25995207
dataset\Comofod Dataset\train\Authentic\012_O_NA2.png,Authentic,Authentic,1,0.9422133,0.05778668
dataset\Comofod Dataset\train\Authentic\012_O_NA3.png,Authentic,Authentic,1,0.9020466,0.09795331
dataset\Comofod Dataset\train\Authentic\013_O.png,Authentic,Authentic,1,0.99728775,0.0027123091
dataset\Comofod Dataset\train\Authentic\013_O_BC1.png,Authentic,Authentic,1,0.9971123,0.002887658
dataset\Comofod Dataset\train\Authentic\013_O_BC3.png,Authentic,Authentic,1,0.99775046,0.0022494774
dataset\Comofod Dataset\train\Authentic\013_O_CA1.png,Authentic,Authentic,1,0.9967722,0.0032277054
dataset\Comofod Dataset\train\Authentic\013_O_CA2.png,Authentic,Authentic,1,0.9965132,0.003486864
dataset\Comofod Dataset\train\Authentic\013_O_CA3.png,Authentic,Authentic,1,0.99583036,0.004169688
dataset\Comofod Dataset\train\Authentic\013_O_CR1.png,Authentic,Authentic,1,0.99706334,0.0029366394
dataset\Comofod Dataset\train\Authentic\013_O_CR2.png,Authentic,Authentic,1,0.9969836,0.0030163776
dataset\Comofod Dataset\train\Authentic\013_O_CR3.png,Authentic,Authentic,1,0.99751234,0.0024876085
dataset\Comofod Dataset\train\Authentic\013_O_IB1.png,Authentic,Authentic,1,0.99523395,0.004766003
dataset\Comofod Dataset\train\Authentic\013_O_IB2.png,Authentic,Authentic,1,0.9937476,0.006252353
dataset\Comofod Dataset\train\Authentic\013_O_IB3.png,Authentic,Authentic,1,0.9568863,0.04311363
dataset\Comofod Dataset\train\Authentic\013_O_JC1.jpg,Authentic,Authentic,1,0.9990637,0.00093630864
dataset\Comofod Dataset\train\Authentic\013_O_JC2.jpg,Authentic,Authentic,1,0.9987895,0.0012105638
dataset\Comofod Dataset\train\Authentic\013_O_JC3.jpg,Authentic,Authentic,1,0.9977991,0.0022008258
dataset\Comofod Dataset\train\Authentic\013_O_JC4.jpg,Authentic,Authentic,1,0.9973346,0.002665424
dataset\Comofod Dataset\train\Authentic\013_O_JC5.jpg,Authentic,Authentic,1,0.997378,0.0026220083
dataset\Comofod Dataset\train\Authentic\013_O_JC6.jpg,Authentic,Authentic,1,0.9997465,0.00025343747
dataset\Comofod Dataset\train\Authentic\013_O_JC8.jpg,Authentic,Authentic,1,0.9989963,0.0010037046
dataset\Comofod Dataset\train\Authentic\013_O_NA2.png,Authentic,Authentic,1,0.9989497,0.0010503368
dataset\Comofod Dataset\train\Authentic\013_O_NA3.png,Authentic,Authentic,1,0.9976599,0.00234004
dataset\Comofod Dataset\train\Authentic\014_O.png,Authentic,Authentic,1,0.9981357,0.0018642579
dataset\Comofod Dataset\train\Authentic\014_O_CA1.png,Authentic,Authentic,1,0.99827504,0.0017250018
dataset\Comofod Dataset\train\Authentic\014_O_CA2.png,Authentic,Authentic,1,0.997898,0.0021020304
dataset\Comofod Dataset\train\Authentic\014_O_CR1.png,Authentic,Authentic,1,0.99817,0.0018299154
dataset\Comofod Dataset\train\Authentic\014_O_CR3.png,Authentic,Authentic,1,0.9967956,0.003204382
dataset\Comofod Dataset\train\Authentic\014_O_IB1.png,Authentic,Authentic,1,0.999569,0.00043093727
dataset\Comofod Dataset\train\Authentic\014_O_IB2.png,Authentic,Authentic,1,0.9982887,0.0017113375
dataset\Comofod Dataset\train\Authentic\014_O_IB3.png,Authentic,Authentic,1,0.9946337,0.0053663393
dataset\Comofod Dataset\train\Authentic\014_O_JC2.jpg,Authentic,Authentic,1,0.988434,0.011566057
dataset\Comofod Dataset\train\Authentic\014_O_JC3.jpg,Authentic,Authentic,1,0.99703526,0.002964772
dataset\Comofod Dataset\train\Authentic\014_O_JC4.jpg,Authentic,Authentic,1,0.9971359,0.0028641722
dataset\Comofod Dataset\train\Authentic\014_O_JC6.jpg,Authentic,Authentic,1,0.9994273,0.00057267613
dataset\Comofod Dataset\train\Authentic\014_O_JC7.jpg,Authentic,Authentic,1,0.99908113,0.00091884297
dataset\Comofod Dataset\train\Authentic\014_O_JC9.jpg,Authentic,Authentic,1,0.99911267,0.0008872873
dataset\Comofod Dataset\train\Authentic\014_O_NA1.png,Authentic,Authentic,1,0.9858489,0.014151062
dataset\Comofod Dataset\train\Authentic\014_O_NA2.png,Authentic,Authentic,1,0.99042994,0.009570011
dataset\Comofod Dataset\train\Authentic\014_O_NA3.png,Authentic,Authentic,1,0.99437696,0.005623057
