image_path,true_label,pred_label,correct,loss,prob_Authentic,prob_Forged
dataset\columbia\test\Authentic\AU_S_035.bmp,Authentic,Authentic,1,0.017395073547959328,0.98275536,0.017244611
dataset\columbia\test\Authentic\AU_S_037.bmp,Authentic,Authentic,1,0.0007240534760057926,0.9992762,0.00072378037
dataset\columbia\test\Authentic\AU_S_039.bmp,Authentic,Authentic,1,0.09372204542160034,0.9105358,0.089464135
dataset\columbia\test\Authentic\AU_S_041.bmp,Authentic,Authentic,1,0.5751651525497437,0.56261194,0.43738803
dataset\columbia\test\Authentic\AU_S_051.bmp,Authentic,Authentic,1,0.0010119322687387466,0.99898857,0.0010114402
dataset\columbia\test\Authentic\AU_S_054.bmp,Authentic,Authentic,1,0.27866998314857483,0.7567896,0.2432104
dataset\columbia\test\Authentic\AU_S_H_004.bmp,Authentic,Authentic,1,0.0018187901005148888,0.99818283,0.0018170928
dataset\columbia\test\Authentic\AU_S_H_005.bmp,Authentic,Authentic,1,0.010196381248533726,0.9898554,0.010144565
dataset\columbia\test\Authentic\AU_S_H_006.bmp,Authentic,Authentic,1,0.021036013960838318,0.9791837,0.020816294
dataset\columbia\test\Authentic\AU_S_H_016.bmp,Authentic,Authentic,1,0.05769997462630272,0.9439331,0.056066927
dataset\columbia\test\Authentic\AU_S_H_022.bmp,Authentic,Authentic,1,0.03752865269780159,0.96316683,0.03683317
dataset\columbia\test\Authentic\AU_S_H_025.bmp,Authentic,Authentic,1,0.026498636230826378,0.97384936,0.026150597
dataset\columbia\test\Authentic\AU_S_H_026.bmp,Authentic,Authentic,1,0.005147774238139391,0.9948655,0.0051345327
dataset\columbia\test\Authentic\AU_S_H_039.bmp,Authentic,Authentic,1,0.024098576977849007,0.9761895,0.023810517
dataset\columbia\test\Authentic\AU_S_H_042.bmp,Authentic,Authentic,1,0.00199333718046546,0.99800867,0.0019913644
dataset\columbia\test\Authentic\AU_TS_H_007.bmp,Authentic,Authentic,1,0.0015507827047258615,0.9984504,0.0015495784
dataset\columbia\test\Authentic\AU_TS_H_010.bmp,Authentic,Authentic,1,0.015412864275276661,0.9847053,0.015294658
dataset\columbia\test\Authentic\AU_TS_H_017.bmp,Authentic,Authentic,1,0.24584504961967468,0.7820434,0.21795659
dataset\columbia\test\Authentic\AU_TS_H_018.bmp,Authentic,Authentic,1,0.2209097445011139,0.80178905,0.19821095
dataset\columbia\test\Authentic\AU_TS_H_031.bmp,Authentic,Authentic,1,0.3533012270927429,0.7023656,0.29763442
dataset\columbia\test\Authentic\AU_TS_H_039.bmp,Authentic,Authentic,1,0.04878421500325203,0.9523866,0.047613423
dataset\columbia\test\Authentic\AU_TS_H_046.bmp,Authentic,Authentic,1,0.08819743245840073,0.9155801,0.08441995
dataset\columbia\test\Authentic\AU_TS_H_049.bmp,Authentic,Authentic,1,0.008683658204972744,0.9913539,0.008646058
dataset\columbia\test\Authentic\AU_TS_H_052.bmp,Authentic,Authentic,1,0.1386346071958542,0.87054604,0.12945394
dataset\columbia\test\Authentic\AU_TS_H_053.bmp,Authentic,Authentic,1,0.11820065975189209,0.88851774,0.11148229
dataset\columbia\test\Authentic\AU_TS_H_080.bmp,Authentic,Authentic,1,0.1473645269870758,0.86297935,0.13702065
dataset\columbia\test\Authentic\AU_TS_H_099.bmp,Authentic,Authentic,1,0.2619001269340515,0.7695879,0.23041214
dataset\columbia\test\Authentic\AU_TS_H_100.bmp,Authentic,Authentic,1,0.055742137134075165,0.94578296,0.054216977
dataset\columbia\test\Authentic\AU_TS_H_101.bmp,Authentic,Authentic,1,0.09356356412172318,0.9106801,0.0893199
dataset\columbia\test\Authentic\AU_TS_H_104.bmp,Authentic,Authentic,1,0.14966073632240295,0.86100006,0.13899994
dataset\columbia\test\Authentic\AU_TS_H_112.bmp,Authentic,Authentic,1,0.007636875845491886,0.9923922,0.007607824
dataset\columbia\test\Authentic\AU_TS_H_113.bmp,Authentic,Authentic,1,0.023797711357474327,0.9764832,0.02351679
dataset\columbia\test\Authentic\AU_TS_H_115.bmp,Authentic,Authentic,1,0.011658393777906895,0.9884093,0.011590717
dataset\columbia\test\Authentic\AU_TS_O_008.bmp,Authentic,Authentic,1,0.005444223526865244,0.99457055,0.005429461
dataset\columbia\test\Authentic\AU_TS_O_022.bmp,Authentic,Authentic,1,0.34758779406547546,0.70639,0.29361
dataset\columbia\test\Authentic\AU_TS_O_027.bmp,Authentic,Authentic,1,0.05626942589879036,0.9452844,0.054715622
dataset\columbia\test\Authentic\AU_TS_O_028.bmp,Authentic,Authentic,1,0.1382599025964737,0.8708723,0.12912771
dataset\columbia\test\Authentic\AU_TS_O_029.bmp,Authentic,Authentic,1,0.043323252350091934,0.9576018,0.042398196
dataset\columbia\test\Authentic\AU_TS_O_038.bmp,Authentic,Authentic,1,0.1264762431383133,0.88119507,0.11880487
dataset\columbia\test\Authentic\AU_TS_O_040.bmp,Authentic,Authentic,1,0.45005136728286743,0.6375954,0.3624046
dataset\columbia\test\Authentic\AU_TS_O_051.bmp,Authentic,Authentic,1,0.011760780587792397,0.98830813,0.011691896
dataset\columbia\test\Authentic\AU_TS_O_054.bmp,Authentic,Authentic,1,0.026270372793078423,0.9740717,0.025928292
dataset\columbia\test\Authentic\AU_TS_O_061.bmp,Authentic,Authentic,1,0.017128631472587585,0.9830172,0.016982745
dataset\columbia\test\Authentic\AU_TS_O_063.bmp,Authentic,Authentic,1,0.04944430664181709,0.95175815,0.04824184
dataset\columbia\test\Authentic\AU_TS_O_069.bmp,Authentic,Authentic,1,0.017362505197525024,0.9827874,0.017212657
dataset\columbia\test\Authentic\AU_TS_O_087.bmp,Authentic,Authentic,1,0.12145598232746124,0.88563,0.11436995
dataset\columbia\test\Authentic\AU_TS_O_089.bmp,Authentic,Authentic,1,0.022046366706490517,0.9781949,0.02180509
dataset\columbia\test\Authentic\AU_TS_O_090.bmp,Authentic,Authentic,1,0.02767789736390114,0.9727016,0.027298322
dataset\columbia\test\Authentic\AU_TS_O_104.bmp,Authentic,Authentic,1,0.10150954872369766,0.90347254,0.09652741
dataset\columbia\test\Authentic\AU_TS_O_107.bmp,Authentic,Authentic,1,0.22011803090572357,0.8024241,0.19757593
dataset\columbia\test\Authentic\AU_TS_O_110.bmp,Authentic,Authentic,1,0.16122651100158691,0.85109925,0.14890078
dataset\columbia\test\Authentic\AU_TS_O_111.bmp,Authentic,Authentic,1,0.02331148274242878,0.97695816,0.023041865
dataset\columbia\test\Authentic\AU_TS_O_116.bmp,Authentic,Authentic,1,0.00617287727072835,0.9938461,0.0061538666
dataset\columbia\test\Authentic\AU_TS_O_117.bmp,Authentic,Authentic,1,0.11091060936450958,0.89501876,0.10498129
dataset\columbia\test\Authentic\AU_TS_O_118.bmp,Authentic,Authentic,1,0.1979454606771469,0.8204146,0.17958543
dataset\columbia\test\Authentic\AU_TS_O_125.bmp,Authentic,Authentic,1,0.03481848165392876,0.96578074,0.03421932
dataset\columbia\test\Authentic\AU_TS_O_135.bmp,Authentic,Authentic,1,0.061862844973802567,0.9400118,0.05998819
dataset\columbia\test\Authentic\AU_TS_O_157.bmp,Authentic,Authentic,1,0.0111973462626338,0.98886514,0.011134885
dataset\columbia\test\Authentic\AU_TS_O_160.bmp,Authentic,Authentic,1,0.013467765413224697,0.9866225,0.013377491
dataset\columbia\test\Authentic\AU_TS_O_173.bmp,Authentic,Authentic,1,0.14765386283397675,0.86272967,0.13727032
dataset\columbia\test\Authentic\AU_TS_O_176.bmp,Authentic,Authentic,1,0.6880016326904297,0.5025794,0.49742058
dataset\columbia\test\Authentic\AU_TS_O_181.bmp,Authentic,Authentic,1,0.0322951041162014,0.96822083,0.031779155
dataset\columbia\test\Authentic\AU_TS_V_008.bmp,Authentic,Authentic,1,0.18809588253498077,0.82853526,0.17146476
dataset\columbia\test\Authentic\AU_TS_V_012.bmp,Authentic,Authentic,1,0.05501928925514221,0.94646686,0.05353309
dataset\columbia\test\Authentic\AU_TS_V_022.bmp,Authentic,Authentic,1,0.016700463369488716,0.9834382,0.016561763
dataset\columbia\test\Authentic\AU_TS_V_039.bmp,Authentic,Authentic,1,0.11803265661001205,0.88866705,0.111333005
dataset\columbia\test\Authentic\AU_TS_V_041.bmp,Authentic,Authentic,1,0.10214479267597198,0.9028988,0.0971012
dataset\columbia\test\Authentic\AU_TS_V_048.bmp,Authentic,Authentic,1,0.1073620617389679,0.8982004,0.10179958
dataset\columbia\test\Authentic\AU_TS_V_054.bmp,Authentic,Authentic,1,0.01991409808397293,0.9802829,0.019717127
dataset\columbia\test\Authentic\AU_TS_V_057.bmp,Authentic,Authentic,1,0.09177210181951523,0.91231304,0.087686956
dataset\columbia\test\Authentic\AU_TS_V_060.bmp,Authentic,Authentic,1,0.005166986957192421,0.99484634,0.0051536323
dataset\columbia\test\Authentic\AU_TS_V_064.bmp,Authentic,Authentic,1,0.0013565156841650605,0.9986444,0.0013555817
dataset\columbia\test\Authentic\AU_TS_V_065.bmp,Authentic,Authentic,1,0.013407545164227486,0.98668194,0.013318015
dataset\columbia\test\Authentic\AU_TS_V_074.bmp,Authentic,Authentic,1,0.03444654494524002,0.96614,0.033859972
dataset\columbia\test\Authentic\AU_TS_V_075.bmp,Authentic,Authentic,1,0.0599239319562912,0.9418362,0.058163807
dataset\columbia\test\Authentic\AU_TS_V_078.bmp,Authentic,Authentic,1,0.029628677293658257,0.97080594,0.029193997
dataset\columbia\test\Authentic\AU_TS_V_087.bmp,Authentic,Authentic,1,0.014382741414010525,0.9857202,0.014279765
dataset\columbia\test\Authentic\AU_TS_V_089.bmp,Authentic,Authentic,1,0.028047379106283188,0.9723423,0.0276577
dataset\columbia\test\Authentic\AU_TS_V_091.bmp,Authentic,Authentic,1,0.011449228040874004,0.98861605,0.011383911
dataset\columbia\test\Authentic\AU_TS_V_094.bmp,Authentic,Authentic,1,0.011816035024821758,0.9882535,0.011746539
dataset\columbia\test\Authentic\AU_TS_V_095.bmp,Authentic,Authentic,1,0.007902547717094421,0.9921286,0.007871379
dataset\columbia\test\Authentic\AU_TS_V_099.bmp,Authentic,Authentic,1,0.06662382930517197,0.93554705,0.0644529
dataset\columbia\test\Authentic\AU_TT_H_021.bmp,Authentic,Authentic,1,0.023099498823285103,0.9771652,0.022834724
dataset\columbia\test\Authentic\AU_TT_H_029.bmp,Authentic,Authentic,1,0.0266454815864563,0.97370636,0.02629362
dataset\columbia\test\Authentic\AU_TT_H_034.bmp,Authentic,Forged,0,1.4771370887756348,0.22829033,0.7717097
dataset\columbia\test\Authentic\AU_TT_H_036.bmp,Authentic,Authentic,1,0.05106624215841293,0.9502157,0.04978431
dataset\columbia\test\Authentic\AU_TT_H_040.bmp,Authentic,Authentic,1,0.22798268496990204,0.79613805,0.20386198
dataset\columbia\test\Authentic\AU_TT_H_043.bmp,Authentic,Authentic,1,0.18980766832828522,0.8271182,0.17288181
dataset\columbia\test\Authentic\AU_TT_H_057.bmp,Authentic,Authentic,1,0.15980598330497742,0.8523091,0.14769088
dataset\columbia\test\Authentic\AU_TT_O_001.bmp,Authentic,Authentic,1,0.08219071477651596,0.92109627,0.07890377
dataset\columbia\test\Authentic\AU_TT_O_002.bmp,Authentic,Authentic,1,0.17939729988574982,0.83577377,0.16422617
dataset\columbia\test\Authentic\AU_TT_O_003.bmp,Authentic,Authentic,1,0.29988065361976624,0.74090666,0.25909337
dataset\columbia\test\Authentic\AU_TT_O_005.bmp,Authentic,Authentic,1,0.368575781583786,0.6917188,0.30828115
dataset\columbia\test\Authentic\AU_TT_O_006.bmp,Authentic,Authentic,1,0.030415093526244164,0.97004277,0.029957213
dataset\columbia\test\Authentic\AU_TT_O_007.bmp,Authentic,Authentic,1,0.1543733775615692,0.856952,0.14304803
dataset\columbia\test\Authentic\AU_TT_O_010.bmp,Authentic,Authentic,1,0.17563439905643463,0.83892465,0.16107537
dataset\columbia\test\Authentic\AU_TT_O_011.bmp,Authentic,Authentic,1,0.017732888460159302,0.9824234,0.017576545
dataset\columbia\test\Authentic\AU_TT_O_015.bmp,Authentic,Authentic,1,0.018245482817292213,0.98191994,0.018080043
dataset\columbia\test\Authentic\AU_TT_O_017.bmp,Authentic,Authentic,1,0.05078482627868652,0.95048314,0.049516857
dataset\columbia\test\Authentic\AU_TT_O_018.bmp,Authentic,Authentic,1,0.06638345867395401,0.93577194,0.06422806
dataset\columbia\test\Authentic\AU_TT_O_027.bmp,Authentic,Authentic,1,0.21031007170677185,0.81033295,0.18966702
dataset\columbia\test\Authentic\AU_TT_O_033.bmp,Authentic,Authentic,1,0.03630267456173897,0.9643484,0.03565163
dataset\columbia\test\Authentic\AU_TT_O_038.bmp,Authentic,Authentic,1,0.044369619339704514,0.9566003,0.043399688
dataset\columbia\test\Authentic\AU_TT_O_047.bmp,Authentic,Authentic,1,0.06618443131446838,0.9359582,0.064041816
dataset\columbia\test\Authentic\AU_TT_O_051.bmp,Authentic,Authentic,1,0.041291169822216034,0.9595497,0.040450267
dataset\columbia\test\Authentic\AU_TT_O_082.bmp,Authentic,Authentic,1,0.0363108366727829,0.9643405,0.035659466
dataset\columbia\test\Authentic\AU_TT_V_006.bmp,Authentic,Authentic,1,0.011859976686537266,0.9882101,0.011789903
dataset\columbia\test\Authentic\AU_TT_V_023.bmp,Authentic,Authentic,1,0.0406547449529171,0.96016055,0.039839394
dataset\columbia\test\Authentic\AU_TT_V_026.bmp,Authentic,Authentic,1,0.005480384454131126,0.9945346,0.0054653985
dataset\columbia\test\Authentic\AU_TT_V_032.bmp,Authentic,Authentic,1,0.07905861735343933,0.9239858,0.076014265
dataset\columbia\test\Authentic\AU_T_001.bmp,Authentic,Authentic,1,0.20596420764923096,0.8138622,0.18613775
dataset\columbia\test\Authentic\AU_T_013.bmp,Authentic,Authentic,1,0.15312740206718445,0.8580204,0.14197959
dataset\columbia\test\Authentic\AU_T_057.bmp,Authentic,Authentic,1,0.14246897399425507,0.86721444,0.13278554
dataset\columbia\test\Authentic\AU_T_070.bmp,Authentic,Authentic,1,0.3310019373893738,0.7182038,0.2817962
dataset\columbia\test\Authentic\AU_T_073.bmp,Authentic,Authentic,1,0.39047181606292725,0.6767375,0.32326248
dataset\columbia\test\Authentic\AU_T_074.bmp,Authentic,Authentic,1,0.4361399710178375,0.64652723,0.35347277
dataset\columbia\test\Authentic\AU_T_078.bmp,Authentic,Authentic,1,0.13730527460575104,0.8717041,0.12829593
dataset\columbia\test\Authentic\AU_T_082.bmp,Authentic,Authentic,1,0.4616168439388275,0.6302638,0.3697362
dataset\columbia\test\Authentic\AU_T_098.bmp,Authentic,Authentic,1,0.44759026169776917,0.63916653,0.36083353
dataset\columbia\test\Authentic\AU_T_115.bmp,Authentic,Authentic,1,0.2021598070859909,0.8169643,0.18303561
dataset\columbia\test\Authentic\AU_T_118.bmp,Authentic,Authentic,1,0.12902739644050598,0.8789499,0.12105015
dataset\columbia\test\Authentic\AU_T_120.bmp,Authentic,Authentic,1,0.08945999294519424,0.91442484,0.085575156
dataset\columbia\test\Authentic\AU_T_122.bmp,Authentic,Authentic,1,0.15228423476219177,0.85874414,0.14125589
dataset\columbia\test\Authentic\AU_T_124.bmp,Authentic,Authentic,1,0.2508869767189026,0.7781103,0.22188969
dataset\columbia\test\Forged\SP_SS_H_001.bmp,Forged,Forged,1,0.01116881798952818,0.011106636,0.98889333
dataset\columbia\test\Forged\SP_SS_H_014.bmp,Forged,Forged,1,0.009757325053215027,0.009709861,0.9902901
dataset\columbia\test\Forged\SP_SS_H_025.bmp,Forged,Forged,1,0.0027025151066482067,0.002698833,0.99730116
dataset\columbia\test\Forged\SP_SS_H_045.bmp,Forged,Forged,1,0.0001685477327555418,0.00016852544,0.99983144
dataset\columbia\test\Forged\SP_SS_O_004.bmp,Forged,Forged,1,0.0010191967012360692,0.0010187081,0.9989813
dataset\columbia\test\Forged\SP_SS_O_006.bmp,Forged,Forged,1,0.3437733054161072,0.29091036,0.70908964
dataset\columbia\test\Forged\SP_SS_O_013.bmp,Forged,Forged,1,0.019307533279061317,0.019122338,0.98087764
dataset\columbia\test\Forged\SP_SS_O_014.bmp,Forged,Forged,1,0.006354247219860554,0.006334121,0.9936659
dataset\columbia\test\Forged\SP_SS_O_031.bmp,Forged,Forged,1,0.0004807746736332774,0.0004807136,0.99951935
dataset\columbia\test\Forged\SP_SS_O_035.bmp,Forged,Forged,1,0.06986630707979202,0.06748153,0.9325185
dataset\columbia\test\Forged\SP_SS_O_041.bmp,Forged,Forged,1,0.022573653608560562,0.02232078,0.97767925
dataset\columbia\test\Forged\SP_SS_O_047.bmp,Forged,Authentic,0,1.28118097782135,0.7222909,0.27770916
dataset\columbia\test\Forged\SP_SS_O_064.bmp,Forged,Forged,1,0.12014947831630707,0.11321217,0.8867879
dataset\columbia\test\Forged\SP_SS_O_068.bmp,Forged,Forged,1,0.302969366312027,0.26137832,0.7386217
dataset\columbia\test\Forged\SP_SS_O_074.bmp,Forged,Forged,1,0.021061811596155167,0.020841572,0.97915846
dataset\columbia\test\Forged\SP_SS_V_004.bmp,Forged,Forged,1,0.0005455912905745208,0.00054544193,0.99945456
dataset\columbia\test\Forged\SP_SS_V_011.bmp,Forged,Forged,1,0.004764039069414139,0.004752678,0.9952473
dataset\columbia\test\Forged\SP_SS_V_015.bmp,Forged,Authentic,0,1.7113070487976074,0.81937045,0.18062954
dataset\columbia\test\Forged\SP_SS_V_020.bmp,Forged,Forged,1,0.107692651450634,0.102096446,0.8979035
dataset\columbia\test\Forged\SP_S_005.bmp,Forged,Forged,1,0.11744866520166397,0.11081382,0.88918614
dataset\columbia\test\Forged\SP_S_024.bmp,Forged,Authentic,0,1.266961693763733,0.7183138,0.28168616
dataset\columbia\test\Forged\SP_S_025.bmp,Forged,Forged,1,0.04542002081871033,0.04440399,0.955596
dataset\columbia\test\Forged\SP_S_028.bmp,Forged,Forged,1,0.26211366057395935,0.23057644,0.76942354
dataset\columbia\test\Forged\SP_S_029.bmp,Forged,Forged,1,0.003993394784629345,0.00398539,0.9960146
dataset\columbia\test\Forged\SP_S_030.bmp,Forged,Forged,1,0.0029240967705845833,0.0029197754,0.99708015
dataset\columbia\test\Forged\SP_S_032.bmp,Forged,Forged,1,0.0001137191939051263,0.00011370505,0.9998863
dataset\columbia\test\Forged\SP_S_038.bmp,Forged,Forged,1,0.00033480284037068486,0.00033476908,0.99966526
dataset\columbia\test\Forged\SP_S_049.bmp,Forged,Forged,1,0.4177769124507904,0.3414909,0.65850914
dataset\columbia\test\Forged\SP_S_054.bmp,Forged,Forged,1,0.0047042411752045155,0.0046931882,0.9953068
dataset\columbia\test\Forged\SP_TS_H_004.bmp,Forged,Forged,1,0.32062193751335144,0.27430245,0.7256976
dataset\columbia\test\Forged\SP_TS_H_009.bmp,Forged,Forged,1,5.483612312673358e-06,5.4488264e-06,0.9999945
dataset\columbia\test\Forged\SP_TS_H_012.bmp,Forged,Forged,1,6.09140915912576e-05,6.096663e-05,0.9999391
dataset\columbia\test\Forged\SP_TS_H_013.bmp,Forged,Forged,1,0.0007198841194622219,0.00071961497,0.9992804
dataset\columbia\test\Forged\SP_TS_H_015.bmp,Forged,Forged,1,0.0008809261489659548,0.0008805257,0.99911946
dataset\columbia\test\Forged\SP_TS_H_026.bmp,Forged,Forged,1,0.008321612142026424,0.0082870545,0.9917129
dataset\columbia\test\Forged\SP_TS_H_028.bmp,Forged,Authentic,0,2.6588339805603027,0.92997015,0.07002983
dataset\columbia\test\Forged\SP_TS_H_033.bmp,Forged,Forged,1,0.5440748929977417,0.4196216,0.5803785
dataset\columbia\test\Forged\SP_TS_H_055.bmp,Forged,Forged,1,2.8609820219571702e-05,2.860131e-05,0.9999714
dataset\columbia\test\Forged\SP_TS_H_064.bmp,Forged,Forged,1,0.00014745102089364082,0.0001474319,0.99985254
dataset\columbia\test\Forged\SP_TS_H_065.bmp,Forged,Forged,1,0.28541654348373413,0.2482989,0.75170106
dataset\columbia\test\Forged\SP_TS_H_066.bmp,Forged,Forged,1,0.010816161520779133,0.010757913,0.98924214
dataset\columbia\test\Forged\SP_TS_O_001.bmp,Forged,Authentic,0,1.5680265426635742,0.7915439,0.20845616
dataset\columbia\test\Forged\SP_TS_O_003.bmp,Forged,Forged,1,0.05834914743900299,0.056679524,0.9433205
dataset\columbia\test\Forged\SP_TS_O_007.bmp,Forged,Authentic,0,1.118572473526001,0.67325413,0.3267459
dataset\columbia\test\Forged\SP_TS_O_015.bmp,Forged,Forged,1,0.1610925793647766,0.1487867,0.8512133
dataset\columbia\test\Forged\SP_TS_O_016.bmp,Forged,Forged,1,2.2053474822314456e-05,2.2068056e-05,0.99997795
dataset\columbia\test\Forged\SP_TS_O_031.bmp,Forged,Forged,1,0.0033175689168274403,0.0033120778,0.99668795
dataset\columbia\test\Forged\SP_TS_O_038.bmp,Forged,Forged,1,0.33484700322151184,0.28455248,0.71544755
dataset\columbia\test\Forged\SP_TS_O_043.bmp,Forged,Forged,1,0.005363242235034704,0.0053488645,0.99465114
dataset\columbia\test\Forged\SP_TS_O_044.bmp,Forged,Forged,1,0.0008854520856402814,0.00088504644,0.99911493
dataset\columbia\test\Forged\SP_TS_O_054.bmp,Forged,Forged,1,0.0025593640748411417,0.002556091,0.9974439
dataset\columbia\test\Forged\SP_TS_O_058.bmp,Forged,Authentic,0,1.3323122262954712,0.7361336,0.26386645
dataset\columbia\test\Forged\SP_TS_O_059.bmp,Forged,Forged,1,0.0001731960946926847,0.0001731562,0.99982685
dataset\columbia\test\Forged\SP_TS_O_061.bmp,Forged,Forged,1,0.2599464952945709,0.22890715,0.77109283
dataset\columbia\test\Forged\SP_TS_O_067.bmp,Forged,Forged,1,5.960462772236497e-07,6.4712805e-07,0.9999994
dataset\columbia\test\Forged\SP_TS_O_073.bmp,Forged,Forged,1,0.09199143946170807,0.08788703,0.91211295
dataset\columbia\test\Forged\SP_TS_O_084.bmp,Forged,Forged,1,0.0016688480973243713,0.0016674091,0.99833256
dataset\columbia\test\Forged\SP_TS_O_087.bmp,Forged,Forged,1,0.0,4.6686345e-08,1.0
dataset\columbia\test\Forged\SP_TS_O_094.bmp,Forged,Authentic,0,1.67057466506958,0.81186104,0.18813892
dataset\columbia\test\Forged\SP_TS_O_102.bmp,Forged,Forged,1,0.04232218116521835,0.0414391,0.9585609
dataset\columbia\test\Forged\SP_TS_O_124.bmp,Forged,Forged,1,0.0012435331009328365,0.0012427878,0.99875724
dataset\columbia\test\Forged\SP_TS_O_129.bmp,Forged,Forged,1,0.25436851382255554,0.22459401,0.775406
dataset\columbia\test\Forged\SP_TS_O_132.bmp,Forged,Forged,1,0.0011095802765339613,0.0011089245,0.99889106
dataset\columbia\test\Forged\SP_TS_O_138.bmp,Forged,Forged,1,0.36365869641304016,0.30487162,0.6951284
dataset\columbia\test\Forged\SP_TS_O_157.bmp,Forged,Forged,1,0.34985068440437317,0.2952067,0.70479333
dataset\columbia\test\Forged\SP_TS_O_162.bmp,Forged,Authentic,0,2.7167673110961914,0.9339119,0.06608805
dataset\columbia\test\Forged\SP_TS_O_167.bmp,Forged,Forged,1,0.0005409446312114596,0.0005408105,0.9994592
dataset\columbia\test\Forged\SP_TS_O_169.bmp,Forged,Forged,1,0.04602495953440666,0.044981893,0.9550181
dataset\columbia\test\Forged\SP_TS_O_176.bmp,Forged,Forged,1,0.020647702738642693,0.020436045,0.979564
dataset\columbia\test\Forged\SP_TS_O_184.bmp,Forged,Authentic,0,3.4851555824279785,0.96935105,0.030648988
dataset\columbia\test\Forged\SP_TS_V_004.bmp,Forged,Authentic,0,1.1838500499725342,0.693902,0.30609798
dataset\columbia\test\Forged\SP_TS_V_018.bmp,Forged,Forged,1,0.00677064573392272,0.0067477594,0.9932522
dataset\columbia\test\Forged\SP_TS_V_031.bmp,Forged,Forged,1,0.03588815778493881,0.035251833,0.9647482
dataset\columbia\test\Forged\SP_TS_V_037.bmp,Forged,Forged,1,0.007863398641347885,0.007832599,0.9921674
dataset\columbia\test\Forged\SP_TS_V_042.bmp,Forged,Authentic,0,1.420960783958435,0.7585181,0.2414819
dataset\columbia\test\Forged\SP_TS_V_045.bmp,Forged,Forged,1,0.0004042761866003275,0.00040420936,0.9995958
dataset\columbia\test\Forged\SP_TT_H_001.bmp,Forged,Authentic,0,1.0324208736419678,0.6438562,0.35614374
dataset\columbia\test\Forged\SP_TT_H_005.bmp,Forged,Authentic,0,0.805578351020813,0.5531706,0.4468294
dataset\columbia\test\Forged\SP_TT_H_015.bmp,Forged,Forged,1,0.010046510025858879,0.0099962475,0.99000376
dataset\columbia\test\Forged\SP_TT_H_032.bmp,Forged,Authentic,0,0.8850153684616089,0.5872922,0.41270784
dataset\columbia\test\Forged\SP_TT_H_042.bmp,Forged,Forged,1,0.0008968859910964966,0.0008964741,0.9991035
dataset\columbia\test\Forged\SP_TT_H_046.bmp,Forged,Forged,1,0.3616720736026764,0.30348924,0.69651073
dataset\columbia\test\Forged\SP_TT_H_048.bmp,Forged,Forged,1,7.974783511599526e-05,7.978295e-05,0.99992025
dataset\columbia\test\Forged\SP_TT_H_055.bmp,Forged,Forged,1,0.03490447998046875,0.034302343,0.96569765
dataset\columbia\test\Forged\SP_TT_H_057.bmp,Forged,Forged,1,0.0388704389333725,0.03812471,0.9618753
dataset\columbia\test\Forged\SP_TT_H_060.bmp,Forged,Forged,1,0.005656901281327009,0.0056408863,0.9943591
dataset\columbia\test\Forged\SP_TT_H_067.bmp,Forged,Forged,1,0.18727171421051025,0.17078164,0.8292184
dataset\columbia\test\Forged\SP_TT_O_003.bmp,Forged,Forged,1,0.07797737419605255,0.07501468,0.92498535
