image_path,true_label,pred_label,correct,loss,prob_Authentic,prob_Forged
dataset\CASIA2\test\Authentic\Au_ani_10200.jpg,Authentic,Authentic,1,0.40257152915000916,0.66859853,0.33140147
dataset\CASIA2\test\Authentic\Au_ani_10206.jpg,Authentic,Authentic,1,0.45915645360946655,0.6318164,0.3681836
dataset\CASIA2\test\Authentic\Au_ani_10210.jpg,Authentic,Forged,0,2.3520023822784424,0.09517838,0.9048217
dataset\CASIA2\test\Authentic\Au_ani_10217.jpg,Authentic,Authentic,1,0.128658726811409,0.879274,0.120726
dataset\CASIA2\test\Authentic\Au_ani_20014.jpg,Authentic,Authentic,1,0.3834916949272156,0.6814777,0.3185222
dataset\CASIA2\test\Authentic\Au_ani_20017.jpg,Authentic,Authentic,1,0.24394749104976654,0.7835288,0.21647124
dataset\CASIA2\test\Authentic\Au_ani_20021.jpg,Authentic,Authentic,1,0.3330765664577484,0.71671534,0.28328472
dataset\CASIA2\test\Authentic\Au_ani_20028.jpg,Authentic,Forged,0,0.7380819916725159,0.4780299,0.52197003
dataset\CASIA2\test\Authentic\Au_ani_20033.jpg,Authentic,Authentic,1,0.5906034111976624,0.55399287,0.44600707
dataset\CASIA2\test\Authentic\Au_ani_20056.jpg,Authentic,Authentic,1,0.07474774122238159,0.92797756,0.072022416
dataset\CASIA2\test\Authentic\Au_ani_20058.jpg,Authentic,Authentic,1,0.22586335241794586,0.7978271,0.20217286
dataset\CASIA2\test\Authentic\Au_ani_20060.jpg,Authentic,Authentic,1,0.017162732779979706,0.9829837,0.017016267
dataset\CASIA2\test\Authentic\Au_ani_20067.jpg,Authentic,Authentic,1,0.09089720994234085,0.91311157,0.08688839
dataset\CASIA2\test\Authentic\Au_ani_20068.jpg,Authentic,Authentic,1,0.1954052746295929,0.82250124,0.17749871
dataset\CASIA2\test\Authentic\Au_ani_30002.jpg,Authentic,Authentic,1,0.001846990897320211,0.9981547,0.0018452527
dataset\CASIA2\test\Authentic\Au_ani_30007.jpg,Authentic,Authentic,1,0.005890154279768467,0.99412715,0.005872881
dataset\CASIA2\test\Authentic\Au_ani_30018.jpg,Authentic,Authentic,1,0.07541767507791519,0.92735606,0.0726439
dataset\CASIA2\test\Authentic\Au_ani_30019.jpg,Authentic,Authentic,1,0.003700078232213855,0.9963068,0.0036932847
dataset\CASIA2\test\Authentic\Au_ani_30030.jpg,Authentic,Authentic,1,0.004242349416017532,0.99576664,0.0042333757
dataset\CASIA2\test\Authentic\Au_ani_30036.jpg,Authentic,Authentic,1,0.0008934320067055523,0.99910694,0.00089303544
dataset\CASIA2\test\Authentic\Au_ani_30048.jpg,Authentic,Authentic,1,0.0004406196530908346,0.99955946,0.00044056177
dataset\CASIA2\test\Authentic\Au_ani_30055.jpg,Authentic,Authentic,1,0.0034714217763394117,0.9965346,0.0034654355
dataset\CASIA2\test\Authentic\Au_ani_30059.jpg,Authentic,Authentic,1,0.023006420582532883,0.9772562,0.02274375
dataset\CASIA2\test\Authentic\Au_ani_30060.jpg,Authentic,Authentic,1,0.02308214269578457,0.9771822,0.022817815
dataset\CASIA2\test\Authentic\Au_ani_30069.jpg,Authentic,Authentic,1,0.0024328415747731924,0.9975701,0.0024298746
dataset\CASIA2\test\Authentic\Au_ani_30082.jpg,Authentic,Authentic,1,0.00018737945356406271,0.99981266,0.00018736548
dataset\CASIA2\test\Authentic\Au_ani_30083.jpg,Authentic,Authentic,1,0.0029987390153110027,0.99700576,0.0029942107
dataset\CASIA2\test\Authentic\Au_ani_30099.jpg,Authentic,Authentic,1,0.00014518637908622622,0.9998548,0.00014523181
dataset\CASIA2\test\Authentic\Au_ani_30111.jpg,Authentic,Authentic,1,0.002263604663312435,0.99773896,0.002261082
dataset\CASIA2\test\Authentic\Au_ani_30117.jpg,Authentic,Authentic,1,0.0018242637161165476,0.9981774,0.0018226512
dataset\CASIA2\test\Authentic\Au_ani_30120.jpg,Authentic,Authentic,1,0.0015849421033635736,0.9984163,0.0015836699
dataset\CASIA2\test\Authentic\Au_ani_30130.jpg,Authentic,Authentic,1,0.0035810647532343864,0.99642533,0.0035747087
dataset\CASIA2\test\Authentic\Au_ani_30132.jpg,Authentic,Authentic,1,0.002133595058694482,0.99786866,0.0021313203
dataset\CASIA2\test\Authentic\Au_ani_30148.jpg,Authentic,Authentic,1,0.007649179082363844,0.99238,0.0076200054
dataset\CASIA2\test\Authentic\Au_ani_30149.jpg,Authentic,Authentic,1,5.972207145532593e-05,0.9999403,5.9774105e-05
dataset\CASIA2\test\Authentic\Au_ani_30152.jpg,Authentic,Authentic,1,0.0002522150462027639,0.9997478,0.00025215067
dataset\CASIA2\test\Authentic\Au_ani_30153.jpg,Authentic,Authentic,1,0.00015293381875380874,0.99984705,0.00015295987
dataset\CASIA2\test\Authentic\Au_ani_30156.jpg,Authentic,Authentic,1,0.03228910267353058,0.9682266,0.031773385
dataset\CASIA2\test\Authentic\Au_ani_30175.jpg,Authentic,Authentic,1,0.0011812621960416436,0.9988194,0.0011805452
dataset\CASIA2\test\Authentic\Au_ani_30178.jpg,Authentic,Authentic,1,0.00011073929636040702,0.99988925,0.00011078113
dataset\CASIA2\test\Authentic\Au_ani_30185.jpg,Authentic,Authentic,1,0.03211814910173416,0.96839213,0.031607788
dataset\CASIA2\test\Authentic\Au_ani_30195.jpg,Authentic,Authentic,1,0.022686466574668884,0.9775689,0.022431089
dataset\CASIA2\test\Authentic\Au_ani_30196.jpg,Authentic,Authentic,1,0.00017271934484597296,0.9998273,0.00017271264
dataset\CASIA2\test\Authentic\Au_ani_30197.jpg,Authentic,Authentic,1,0.011064484715461731,0.9889965,0.011003453
dataset\CASIA2\test\Authentic\Au_ani_30205.jpg,Authentic,Authentic,1,0.027432043105363846,0.9729408,0.027059194
dataset\CASIA2\test\Authentic\Au_ani_30215.jpg,Authentic,Authentic,1,0.011159505695104599,0.9889025,0.011097523
dataset\CASIA2\test\Authentic\Au_ani_30225.jpg,Authentic,Authentic,1,0.0260001290589571,0.97433496,0.025664994
dataset\CASIA2\test\Authentic\Au_ani_30227.jpg,Authentic,Authentic,1,0.0003641180810518563,0.99963593,0.0003640906
dataset\CASIA2\test\Authentic\Au_ani_30243.jpg,Authentic,Authentic,1,0.0011211306555196643,0.9988795,0.0011204969
dataset\CASIA2\test\Authentic\Au_ani_30251.jpg,Authentic,Authentic,1,0.00015090756642166525,0.9998491,0.0001509478
dataset\CASIA2\test\Authentic\Au_ani_30274.jpg,Authentic,Authentic,1,0.003265170380473137,0.99674016,0.0032598535
dataset\CASIA2\test\Authentic\Au_ani_30281.jpg,Authentic,Authentic,1,0.0047214450314641,0.9952897,0.0047103013
dataset\CASIA2\test\Authentic\Au_ani_30284.jpg,Authentic,Authentic,1,0.00018606838420964777,0.999814,0.00018606018
dataset\CASIA2\test\Authentic\Au_ani_30288.jpg,Authentic,Authentic,1,0.00025281094713136554,0.9997472,0.0002527883
dataset\CASIA2\test\Authentic\Au_ani_30309.jpg,Authentic,Authentic,1,0.010208889842033386,0.9898431,0.010156989
dataset\CASIA2\test\Authentic\Au_ani_30320.jpg,Authentic,Authentic,1,0.00886859092861414,0.99117064,0.0088293925
dataset\CASIA2\test\Authentic\Au_ani_30324.jpg,Authentic,Authentic,1,8.821098163025454e-05,0.9999118,8.8193774e-05
dataset\CASIA2\test\Authentic\Au_ani_30328.jpg,Authentic,Authentic,1,7.83174327807501e-05,0.9999217,7.833429e-05
dataset\CASIA2\test\Authentic\Au_ani_30342.jpg,Authentic,Authentic,1,0.00017653337272349745,0.9998235,0.00017654504
dataset\CASIA2\test\Authentic\Au_ani_30357.jpg,Authentic,Authentic,1,0.0009167758980765939,0.99908364,0.00091634213
dataset\CASIA2\test\Authentic\Au_ani_30362.jpg,Authentic,Authentic,1,0.0004365683125797659,0.9995635,0.00043646188
dataset\CASIA2\test\Authentic\Au_ani_30363.jpg,Authentic,Authentic,1,0.0009860896971076727,0.9990144,0.000985626
dataset\CASIA2\test\Authentic\Au_ani_30367.jpg,Authentic,Authentic,1,0.0018923247698694468,0.99810946,0.0018904784
dataset\CASIA2\test\Authentic\Au_ani_30370.jpg,Authentic,Authentic,1,0.0035223839804530144,0.9964838,0.003516185
dataset\CASIA2\test\Authentic\Au_ani_30372.jpg,Authentic,Authentic,1,0.000533795915544033,0.99946636,0.00053365674
dataset\CASIA2\test\Authentic\Au_ani_30376.jpg,Authentic,Authentic,1,0.0003815161471720785,0.99961853,0.0003814499
dataset\CASIA2\test\Authentic\Au_ani_30381.jpg,Authentic,Authentic,1,0.0012023370945826173,0.9987984,0.0012015766
dataset\CASIA2\test\Authentic\Au_ani_30388.jpg,Authentic,Authentic,1,0.00011598391574807465,0.999884,0.000115976945
dataset\CASIA2\test\Authentic\Au_ani_30391.jpg,Authentic,Authentic,1,3.4450891689630225e-05,0.99996555,3.4457804e-05
dataset\CASIA2\test\Authentic\Au_ani_30392.jpg,Authentic,Authentic,1,0.010463380254805088,0.9895912,0.01040884
dataset\CASIA2\test\Authentic\Au_ani_30394.jpg,Authentic,Authentic,1,0.16510778665542603,0.84780234,0.15219764
dataset\CASIA2\test\Authentic\Au_ani_30402.jpg,Authentic,Authentic,1,9.011816291604191e-05,0.9999099,9.017044e-05
dataset\CASIA2\test\Authentic\Au_ani_30404.jpg,Authentic,Authentic,1,0.00019929806876461953,0.99980074,0.00019930548
dataset\CASIA2\test\Authentic\Au_ani_30406.jpg,Authentic,Authentic,1,0.0013790155062451959,0.99862194,0.0013781054
dataset\CASIA2\test\Authentic\Au_ani_30415.jpg,Authentic,Authentic,1,0.0003077510336879641,0.9996923,0.00030767237
dataset\CASIA2\test\Authentic\Au_ani_30422.jpg,Authentic,Authentic,1,0.001208290341310203,0.9987924,0.0012075682
dataset\CASIA2\test\Authentic\Au_ani_30424.jpg,Authentic,Authentic,1,0.001065520802512765,0.99893504,0.0010649444
dataset\CASIA2\test\Authentic\Au_ani_30426.jpg,Authentic,Authentic,1,0.00028320116689428687,0.9997168,0.00028311278
dataset\CASIA2\test\Authentic\Au_ani_30427.jpg,Authentic,Authentic,1,0.013473764061927795,0.9866166,0.013383408
dataset\CASIA2\test\Authentic\Au_ani_30436.jpg,Authentic,Authentic,1,0.0005528590409085155,0.9994473,0.00055270066
dataset\CASIA2\test\Authentic\Au_ani_30439.jpg,Authentic,Authentic,1,0.01252063736319542,0.9875574,0.012442567
dataset\CASIA2\test\Authentic\Au_ani_30442.jpg,Authentic,Authentic,1,0.0006123098428361118,0.99938786,0.00061216013
dataset\CASIA2\test\Authentic\Au_ani_30450.jpg,Authentic,Authentic,1,0.005068785510957241,0.99494404,0.0050559933
dataset\CASIA2\test\Authentic\Au_ani_30452.jpg,Authentic,Authentic,1,0.001128632458858192,0.998872,0.0011279527
dataset\CASIA2\test\Authentic\Au_ani_30460.jpg,Authentic,Authentic,1,0.05912870168685913,0.94258547,0.057414547
dataset\CASIA2\test\Authentic\Au_ani_30463.jpg,Authentic,Authentic,1,0.5060943961143494,0.6028455,0.39715457
dataset\CASIA2\test\Authentic\Au_ani_30465.jpg,Authentic,Authentic,1,0.0005443998379632831,0.99945575,0.00054428744
dataset\CASIA2\test\Authentic\Au_ani_30473.jpg,Authentic,Authentic,1,0.006374502554535866,0.9936458,0.006354173
dataset\CASIA2\test\Authentic\Au_ani_30477.jpg,Authentic,Authentic,1,0.0034713030327111483,0.9965347,0.0034652771
dataset\CASIA2\test\Authentic\Au_ani_30480.jpg,Authentic,Authentic,1,1.764281842042692e-05,0.99998236,1.7658784e-05
dataset\CASIA2\test\Authentic\Au_ani_30503.jpg,Authentic,Authentic,1,0.013587725348770618,0.9865042,0.013495838
dataset\CASIA2\test\Authentic\Au_ani_30515.jpg,Authentic,Authentic,1,0.0028966395184397697,0.99710757,0.0028924018
dataset\CASIA2\test\Authentic\Au_ani_30516.jpg,Authentic,Authentic,1,0.00024196557933464646,0.99975806,0.00024188963
dataset\CASIA2\test\Authentic\Au_ani_30518.jpg,Authentic,Authentic,1,0.00020811776630580425,0.9997919,0.00020811491
dataset\CASIA2\test\Authentic\Au_ani_30521.jpg,Authentic,Authentic,1,0.005295179784297943,0.9947188,0.005281153
dataset\CASIA2\test\Authentic\Au_ani_30542.jpg,Authentic,Authentic,1,5.125868119648658e-05,0.99994874,5.1226816e-05
dataset\CASIA2\test\Authentic\Au_ani_30544.jpg,Authentic,Authentic,1,0.0024261821527034044,0.9975768,0.0024232632
dataset\CASIA2\test\Authentic\Au_ani_30546.jpg,Authentic,Authentic,1,0.00011002412065863609,0.99988997,0.00010997677
dataset\CASIA2\test\Authentic\Au_ani_30553.jpg,Authentic,Authentic,1,0.001370087033137679,0.9986308,0.0013692069
dataset\CASIA2\test\Authentic\Au_ani_30554.jpg,Authentic,Authentic,1,0.0003302744007669389,0.9996698,0.0003302204
dataset\CASIA2\test\Authentic\Au_ani_30556.jpg,Authentic,Authentic,1,0.000188332938705571,0.9998117,0.00018829461
dataset\CASIA2\test\Authentic\Au_ani_30562.jpg,Authentic,Authentic,1,0.0019052940187975764,0.9980965,0.0019034985
dataset\CASIA2\test\Authentic\Au_ani_30565.jpg,Authentic,Authentic,1,0.009928131476044655,0.990121,0.0098789595
dataset\CASIA2\test\Authentic\Au_ani_30569.jpg,Authentic,Authentic,1,0.00037353215157054365,0.9996265,0.000373508
dataset\CASIA2\test\Authentic\Au_ani_30570.jpg,Authentic,Authentic,1,0.0012335318606346846,0.99876726,0.0012327783
dataset\CASIA2\test\Authentic\Au_ani_30572.jpg,Authentic,Authentic,1,0.015650659799575806,0.9844712,0.015528865
dataset\CASIA2\test\Authentic\Au_ani_30576.jpg,Authentic,Authentic,1,0.003268616273999214,0.9967367,0.0032632698
dataset\CASIA2\test\Authentic\Au_ani_30579.jpg,Authentic,Authentic,1,0.000248043768806383,0.999752,0.00024798902
dataset\CASIA2\test\Authentic\Au_ani_30585.jpg,Authentic,Authentic,1,0.004788004327565432,0.99522346,0.004776564
dataset\CASIA2\test\Authentic\Au_ani_30595.jpg,Authentic,Authentic,1,0.0013016331940889359,0.9986992,0.0013008193
dataset\CASIA2\test\Authentic\Au_ani_30596.jpg,Authentic,Authentic,1,0.001508170971646905,0.99849296,0.0015070633
dataset\CASIA2\test\Authentic\Au_ani_30597.jpg,Authentic,Authentic,1,0.0021554825361818075,0.99784684,0.0021532155
dataset\CASIA2\test\Authentic\Au_ani_30619.jpg,Authentic,Authentic,1,0.0030529340729117393,0.9969517,0.0030482681
dataset\CASIA2\test\Authentic\Au_ani_30626.jpg,Authentic,Authentic,1,0.010943985544145107,0.98911566,0.0108842775
dataset\CASIA2\test\Authentic\Au_ani_30635.jpg,Authentic,Authentic,1,0.0011514945654198527,0.99884915,0.0011508513
dataset\CASIA2\test\Authentic\Au_ani_30637.jpg,Authentic,Authentic,1,0.0193030908703804,0.98088205,0.019118028
dataset\CASIA2\test\Authentic\Au_ani_30640.jpg,Authentic,Authentic,1,0.0014172281371429563,0.9985838,0.0014162645
dataset\CASIA2\test\Authentic\Au_ani_30645.jpg,Authentic,Authentic,1,0.010721815750002861,0.9893355,0.010664569
dataset\CASIA2\test\Authentic\Au_ani_30650.jpg,Authentic,Authentic,1,0.0006100462633185089,0.9993901,0.00060988974
dataset\CASIA2\test\Authentic\Au_ani_30651.jpg,Authentic,Authentic,1,0.005412092432379723,0.9946025,0.005397415
dataset\CASIA2\test\Authentic\Au_ani_30659.jpg,Authentic,Authentic,1,4.768360213347478e-06,0.99999523,4.8141146e-06
dataset\CASIA2\test\Authentic\Au_ani_30670.jpg,Authentic,Authentic,1,0.001900772680528462,0.99810106,0.0018989433
dataset\CASIA2\test\Authentic\Au_ani_30681.jpg,Authentic,Authentic,1,7.521823135903105e-05,0.9999248,7.519305e-05
dataset\CASIA2\test\Authentic\Au_ani_30685.jpg,Authentic,Authentic,1,0.0017175221582874656,0.9982839,0.0017160664
dataset\CASIA2\test\Authentic\Au_ani_30689.jpg,Authentic,Authentic,1,0.002243860624730587,0.9977586,0.0022413
dataset\CASIA2\test\Authentic\Au_ani_30700.jpg,Authentic,Authentic,1,0.00018737945356406271,0.99981266,0.0001873989
dataset\CASIA2\test\Authentic\Au_ani_30706.jpg,Authentic,Authentic,1,0.0035383019130676985,0.99646795,0.0035320693
dataset\CASIA2\test\Authentic\Au_ani_30730.jpg,Authentic,Authentic,1,0.0003349220205564052,0.99966514,0.00033481725
dataset\CASIA2\test\Authentic\Au_ani_30737.jpg,Authentic,Authentic,1,0.0001668790791882202,0.9998331,0.00016688352
dataset\CASIA2\test\Authentic\Au_ani_30747.jpg,Authentic,Authentic,1,0.0015725638950243592,0.99842864,0.0015713644
dataset\CASIA2\test\Authentic\Au_ani_30750.jpg,Authentic,Authentic,1,0.0005314130103215575,0.99946874,0.0005312678
dataset\CASIA2\test\Authentic\Au_ani_30751.jpg,Authentic,Authentic,1,0.0001481661747675389,0.9998518,0.00014818425
dataset\CASIA2\test\Authentic\Au_ani_30755.jpg,Authentic,Authentic,1,0.0003081085451412946,0.99969196,0.00030809775
dataset\CASIA2\test\Authentic\Au_ani_30757.jpg,Authentic,Authentic,1,0.0004366874636616558,0.9995634,0.00043662547
dataset\CASIA2\test\Authentic\Au_ani_30768.jpg,Authentic,Authentic,1,0.0007377525325864553,0.9992625,0.0007374254
dataset\CASIA2\test\Authentic\Au_ani_30774.jpg,Authentic,Authentic,1,0.001880188356153667,0.99812156,0.0018783879
dataset\CASIA2\test\Authentic\Au_ani_30777.jpg,Authentic,Authentic,1,0.0008388814167119563,0.9991615,0.000838487
dataset\CASIA2\test\Authentic\Au_ani_30779.jpg,Authentic,Authentic,1,0.0002520958660170436,0.99974793,0.00025205186
dataset\CASIA2\test\Authentic\Au_ani_30781.jpg,Authentic,Authentic,1,0.005687246099114418,0.9943289,0.0056711235
dataset\CASIA2\test\Authentic\Au_ani_30790.jpg,Authentic,Authentic,1,0.0006358985556289554,0.9993643,0.0006357112
dataset\CASIA2\test\Authentic\Au_ani_30791.jpg,Authentic,Authentic,1,0.002951196860522032,0.99705315,0.0029468448
dataset\CASIA2\test\Authentic\Au_ani_30792.jpg,Authentic,Authentic,1,3.302042750874534e-05,0.999967,3.3076605e-05
dataset\CASIA2\test\Authentic\Au_arc_00002.jpg,Authentic,Authentic,1,0.00493664899840951,0.9950755,0.004924529
dataset\CASIA2\test\Authentic\Au_arc_00006.jpg,Authentic,Authentic,1,0.5924372673034668,0.55297786,0.44702217
dataset\CASIA2\test\Authentic\Au_arc_00007.jpg,Authentic,Authentic,1,0.010105281136929989,0.9899456,0.0100544
dataset\CASIA2\test\Authentic\Au_arc_00032.jpg,Authentic,Authentic,1,0.21061460673809052,0.8100862,0.18991381
dataset\CASIA2\test\Authentic\Au_arc_00040.jpg,Authentic,Authentic,1,0.029119571670889854,0.9713003,0.028699648
dataset\CASIA2\test\Authentic\Au_arc_00042.jpg,Authentic,Authentic,1,0.012007691897451878,0.9880641,0.011935834
dataset\CASIA2\test\Authentic\Au_arc_00044.jpg,Authentic,Authentic,1,0.023857425898313522,0.97642493,0.023575103
dataset\CASIA2\test\Authentic\Au_arc_00046.jpg,Authentic,Authentic,1,0.08841689676046371,0.91537917,0.08462081
dataset\CASIA2\test\Authentic\Au_arc_00049.jpg,Authentic,Authentic,1,0.025390736758708954,0.9749289,0.02507108
dataset\CASIA2\test\Authentic\Au_arc_00056.jpg,Authentic,Authentic,1,0.026671016588807106,0.9736815,0.026318492
dataset\CASIA2\test\Authentic\Au_arc_00060.jpg,Authentic,Authentic,1,0.006395942065864801,0.99362445,0.006375585
dataset\CASIA2\test\Authentic\Au_arc_00076.jpg,Authentic,Authentic,1,0.4091647267341614,0.66420484,0.33579522
dataset\CASIA2\test\Authentic\Au_arc_00081.jpg,Authentic,Authentic,1,0.09848295897245407,0.90621114,0.093788825
dataset\CASIA2\test\Authentic\Au_arc_00087.jpg,Authentic,Forged,0,4.416006565093994,0.012082387,0.9879176
dataset\CASIA2\test\Authentic\Au_arc_00089.jpg,Authentic,Authentic,1,0.0012706785928457975,0.9987301,0.0012698742
dataset\CASIA2\test\Authentic\Au_arc_00094.jpg,Authentic,Authentic,1,0.0015240018256008625,0.99847716,0.0015228479
dataset\CASIA2\test\Authentic\Au_arc_00096.jpg,Authentic,Authentic,1,4.2437604861333966e-05,0.99995756,4.242356e-05
dataset\CASIA2\test\Authentic\Au_arc_00099.jpg,Authentic,Authentic,1,0.008153132162988186,0.99188,0.008120023
dataset\CASIA2\test\Authentic\Au_arc_10102.jpg,Authentic,Authentic,1,0.25748780369758606,0.77299106,0.22700895
dataset\CASIA2\test\Authentic\Au_arc_10112.jpg,Authentic,Authentic,1,0.2639143168926239,0.76803935,0.23196062
dataset\CASIA2\test\Authentic\Au_arc_10121.bmp,Authentic,Authentic,1,0.32534855604171753,0.72227556,0.27772444
dataset\CASIA2\test\Authentic\Au_arc_10130.bmp,Authentic,Forged,0,1.8837568759918213,0.15201792,0.84798205
dataset\CASIA2\test\Authentic\Au_arc_20010.jpg,Authentic,Authentic,1,0.03395716845989227,0.9666129,0.03338711
dataset\CASIA2\test\Authentic\Au_arc_20012.jpg,Authentic,Forged,0,4.726624011993408,0.00885632,0.9911437
dataset\CASIA2\test\Authentic\Au_arc_20017.jpg,Authentic,Authentic,1,0.2589108347892761,0.77189183,0.22810815
dataset\CASIA2\test\Authentic\Au_arc_20026.jpg,Authentic,Forged,0,0.7078976631164551,0.49267888,0.5073212
dataset\CASIA2\test\Authentic\Au_arc_20031.jpg,Authentic,Forged,0,3.2090532779693604,0.04039484,0.95960516
dataset\CASIA2\test\Authentic\Au_arc_20038.jpg,Authentic,Forged,0,1.589080572128296,0.20411322,0.79588675
dataset\CASIA2\test\Authentic\Au_arc_20040.jpg,Authentic,Authentic,1,0.5924522876739502,0.5529696,0.44703045
dataset\CASIA2\test\Authentic\Au_arc_20046.jpg,Authentic,Authentic,1,0.13200664520263672,0.87633514,0.123664826
dataset\CASIA2\test\Authentic\Au_arc_20052.jpg,Authentic,Authentic,1,0.3995090425014496,0.67064923,0.32935074
dataset\CASIA2\test\Authentic\Au_arc_20059.jpg,Authentic,Authentic,1,0.5024157762527466,0.6050672,0.39493278
dataset\CASIA2\test\Authentic\Au_arc_20060.jpg,Authentic,Authentic,1,0.5435601472854614,0.5806773,0.41932276
dataset\CASIA2\test\Authentic\Au_arc_20066.jpg,Authentic,Authentic,1,0.1659897118806839,0.84705496,0.15294509
dataset\CASIA2\test\Authentic\Au_arc_20073.jpg,Authentic,Authentic,1,0.24659515917301178,0.781457,0.21854295
